081529 9.0 12.5 8
081552 9.0 14.0 9
081610 15.0 14.0 9
081616 12.0 15.0 9
081745 16.0 17.0 8
081751 11.0 15.5 8
081757 14.0 17.0 8
081814 12.0 19.0 8
081850 16.0 21.0 8
081908 15.0 23.0 7
081913 16.0 23.0 7
081937 14.0 23.0 8
082018 14.0 17.0 7
082024 13.0 18.0 7
082036 14.0 17.0 7
082054 15.0 18.0 7
082147 17.0 26.0 7
082153 20.0 26.0 7
082159 22.0 25.0 7
082211 17.0 25.0 7
082234 17.0 16.0 5
082252 23.0 13.0 4
082328 20.0 16.0 5
090039 25.0 33.0 7
090108 31.0 35.0 7
090138 32.0 35.0 7
090249 32.0 28.0 6
090348 33.0 39.0 4
090430 29.0 19.0 4
090447 31.0 31.5 6
090459 33.0 32.0 6
090523 33.0 34.5 6
090529 34.0 33.0 6
090547 34.0 38.0 5
090616 34.0 32.5 6
090646 35.0 41.0 7
090704 39.0 42.0 6
090757 39.0 46.0 8
090809 43.0 46.0 8
090952 55.0 55.0 8
090957 51.0 55.0 8
091003 52.0 55.0 8
091138 38.0 45.0 8
091255 39.0 40.5 8
091319 40.0 40.5 8
091400 38.0 38.0 7
091511 39.0 32.5 8
091541 35.0 37.0 9
091558 35.0 38.0 8
091604 34.0 38.0 8
091640 34.0 32.5 8
091646 39.0 32.5 8
091652 37.0 32.5 8
091703 33.0 42.0 9
091709 38.0 42.0 9
091727 36.0 38.0 9
091803 32.0 39.0 9
091820 34.0 35.0 8
091832 35.0 39.0 7
091856 34.0 38.0 7
091920 32.0 38.0 9
092025 34.0 34.5 8
092042 32.0 34.0 8
092112 22.0 30.0 9
092118 25.0 30.0 9
092211 18.0 24.0 7
092217 18.0 24.0 7
092229 21.0 24.0 7
092304 17.0 23.0 6
092310 18.0 23.0 6
092328 18.0 23.0 6
092334 21.0 23.0 6
100009 15.0 21.5 6
100108 15.0 20.0 7
100150 14.0 20.0 7
100201 13.0 20.0 7
100330 13.0 18.0 6
100348 13.0 18.5 6
100417 12.0 17.0 7
100453 7.0 16.0 6
100517 11.0 17.0 6
100522 14.0 16.5 6
100558 12.0 17.0 7
100639 13.0 16.0 7
100645 9.0 15.5 6
100657 7.0 15.0 6
100727 7.0 16.5 6
100814 12.0 15.0 7
100826 10.0 14.0 7
100832 7.0 14.0 7
100838 7.0 14.0 6
100855 6.0 11.5 6
100940 5.0 11.0 8
101039 6.0 9.0 7
101138 7.0 9.0 7
101207 4.0 8.0 8
101249 4.0 8.0 8
101318 9.0 8.5 8
101336 6.0 8.5 8
101406 5.0 8.5 8
101441 3.0 7.5 8
101517 6.0 8.0 8
101522 4.0 8.0 8
101709 6.0 8.0 7
101808 5.0 9.0 7
101814 6.0 9.0 7
101919 5.0 8.0 6
101937 7.0 9.0 6
102012 9.0 9.0 7
102042 6.0 8.0 7
102047 6.0 9.0 7
102105 5.0 7.0 7
102111 5.0 8.0 7
102135 5.0 8.0 7
102147 6.0 8.0 7
102152 5.0 8.0 7
102210 6.0 7.5 6
102240 5.0 8.0 5
102351 5.0 9.5 6
110020 4.0 9.0 5
110032 5.0 9.0 5
110107 4.0 9.0 4
110131 5.0 9.0 6
110201 4.0 9.0 6
110230 5.0 8.5 6
110242 5.0 8.0 6
110300 3.0 8.0 6
110353 6.0 9.0 5
110405 4.0 9.0 5
110435 4.0 8.5 6
110458 5.0 8.0 6
110516 4.0 8.0 6
110528 4.0 8.5 6
110558 5.0 9.0 5
110627 5.0 8.0 6
110645 5.0 8.0 6
110738 4.0 7.5 6
110744 5.0 8.0 6
110814 4.0 7.0 7
110820 6.0 8.0 8
110843 5.0 7.0 8
111014 3.0 7.0 8
111020 4.0 7.0 7
111032 6.0 8.0 7
111113 3.0 9.0 7
111125 3.0 8.0 7
111154 3.0 9.0 8
111200 3.0 8.5 8
111206 6.0 8.5 8
111242 5.0 9.0 7
111248 5.0 9.0 6
111305 5.0 8.5 6
111347 4.0 7.0 8
111359 4.0 7.5 8
111422 4.0 8.0 8
111440 6.0 8.0 8
111545 5.0 8.0 8
111557 5.0 8.0 8
111638 3.0 7.5 6
111656 4.0 7.5 6
111702 5.0 8.0 6
111819 5.0 9.5 6
111836 9.0 9.0 6
111854 9.0 9.5 6
111912 9.0 9.5 6
111924 6.0 9.5 6
111930 7.0 10.0 5
111941 5.0 9.5 6
111959 5.0 10.5 6
112052 10.0 10.0 6
112146 12.0 9.0 6
112151 9.0 9.0 6
112215 6.0 8.0 5
112239 5.0 10.0 5
112245 7.0 10.0 5
112256 7.0 11.0 6
112302 7.0 10.5 6
112308 6.0 11.5 6
120049 10.0 11.0 6
120206 7.0 11.0 6
120229 9.0 11.0 5
120457 9.0 13.0 5
120602 9.0 12.0 6
120614 10.0 13.0 7
120655 10.0 13.0 7
120701 11.0 13.0 7
120737 10.0 15.0 7
120749 12.0 15.0 6
120806 11.0 16.0 6
120830 11.0 17.0 8
